Time,U,V,W
4.150660264,67.86736422,353.6323046,-399.5563298
4.153661465,59.6489544,362.1687868,-393.4491685
4.156662665,51.43054457,370.7052689,-387.3420073
4.159663866,41.26977663,382.8717429,-383.7120705
4.162665066,32.48046518,392.4751591,-378.3330199
4.165666267,23.69115374,402.0785754,-372.9539692
4.168667467,14.90184229,411.6819917,-367.5749185
4.171668667,6.11253085,421.285408,-362.1958678
4.174669868,-4.496312879,428.5965225,-357.9042916
4.177671068,-13.82834787,437.5161992,-352.8496089
4.180672269,-23.16038287,446.4358759,-347.7949262
4.183673469,-32.49241786,455.3555527,-342.7402435
4.18667467,-41.82445286,464.2752294,-337.6855608
4.18967587,-50.19472243,465.9937554,-330.7144636
4.192677071,-59.04874589,471.3343546,-324.7072947
4.195678271,-67.82722737,476.1093385,-318.5496009
4.198679472,-76.53016688,480.3187072,-312.241382
4.201680672,-85.15756441,483.9624606,-305.7826382
4.204681873,-92.83173927,486.1796664,-299.0735498
4.207683073,-100.8652318,488.2578185,-292.2633935
4.210684274,-108.752648,489.701167,-285.2946902
4.213685474,-116.4939879,490.5097119,-278.16744
4.216686675,-124.0892515,490.6834532,-270.8816428
4.219687875,-133.6976563,494.8148745,-265.8059618
4.222689076,-142.1069537,496.0717792,-259.4165581
4.225690276,-150.5477778,497.0716276,-253.063438
4.228691477,-159.0201286,497.8144199,-246.7466016
4.231692677,-167.5240061,498.3001561,-240.4660489
4.234693878,-175.5845886,497.5884108,-233.3867004
4.237695078,-183.9044466,497.0706857,-226.7441826
4.240696279,-192.2158439,496.2167059,-220.0676216
4.243697479,-200.5187803,495.0264712,-213.3570175
4.246698679,-208.813256,493.4999817,-206.6123701
4.24969988,-216.8107392,490.9531239,-199.6845573
4.25270108,-224.9357556,488.3924554,-192.7929873
4.255702281,-233.0274237,485.4365235,-185.8545115
4.258703481,-241.0857435,482.085328,-178.8691298
4.261704682,-249.110715,478.338869,-171.8368423
4.264705882,-256.7324612,471.2380216,-163.6438661
4.267707083,-264.6488529,466.6710825,-156.2645466
4.270708283,-272.5652447,462.1041434,-148.8852272
4.273709484,-280.4816364,457.5372044,-141.5059077
4.276710684,-288.3980281,452.9702653,-134.1265882
4.279711885,-295.5603258,442.9332344,-124.9741206
4.282713085,-303.2257637,436.5459114,-117.0047177
4.285714286,-310.8912016,430.1585884,-109.0353148
4.288715486,-318.5566395,423.7712655,-101.0659119
4.291716687,-326.2220773,417.3839425,-93.09650907
4.294717887,-336.6734715,411.873607,-84.263735
4.297719088,-345.2816262,405.7830406,-76.00218306
4.300720288,-353.8897809,399.6924742,-67.74063112
4.303721489,-362.4979356,393.6019077,-59.47907918
4.306722689,-371.1060903,387.5113413,-51.21752724
4.30972389,-382.8190483,383.72305,-41.22583584
4.31272509,-392.4957714,378.4248488,-32.36882836
4.315726291,-402.1724944,373.1266477,-23.51182088
4.318727491,-411.8492175,367.8284465,-14.6548134
4.321728691,-421.5259406,362.5302454,-5.797805915
4.324729892,-428.3480264,357.8236039,4.453326429
4.327731092,-437.0251929,352.7325385,13.79848932
4.330732293,-445.7023595,347.6414731,23.14365221
4.333733493,-454.379526,342.5504077,32.4888151
4.336734694,-463.0566925,337.4593423,41.83397799
4.339735894,-465.9011038,330.7056774,50.2100058
4.342737095,-471.1635906,324.6412735,58.9878063
4.345738295,-475.8404764,318.4099469,67.66830691
4.348739496,-479.9317612,312.0116974,76.25150762
4.351740696,-483.437445,305.4465252,84.73740845
4.354741897,-486.2620124,299.0768359,92.84483596
4.357743097,-488.5395459,292.3938921,100.9684954
4.360744298,-490.2216281,285.5813994,108.9658582
4.363745498,-491.3082591,278.639358,116.8369244
4.366746699,-491.7994388,271.5677678,124.5816941
4.369747899,-494.8658087,265.8406855,133.7094408
4.3727491,-496.0921083,259.405421,142.1184333
