Time,U,V,W
0.881952781,54.4433734,283.8160121,-307.8059833
0.882753101,47.73767242,288.3237693,-305.4316523
0.883553421,38.29624527,292.0181916,-301.6673374
0.884353741,30.69524161,296.2597741,-298.8381158
0.885154062,23.09423796,300.5013567,-296.0088941
0.885954382,15.49323431,304.7429392,-293.1796724
0.886754702,7.892230653,308.9845217,-290.3504508
0.887555022,0.291227,313.2261043,-287.5212291
0.888355342,-8.698232607,314.6998178,-282.5779955
0.889155662,-16.75339121,318.0360483,-279.0572942
0.889955982,-24.80854982,321.3722788,-275.5365929
0.890756303,-32.86370843,324.7085093,-272.0158917
0.891556623,-40.91886703,328.0447398,-268.4951904
0.892356943,-48.97402564,331.3809702,-264.9744891
0.893157263,-54.19550952,330.5993305,-260.8051296
0.893957583,-60.74631133,331.7494434,-256.9400651
0.894757903,-67.06772131,332.5662062,-253.0224904
0.895558223,-73.15973945,333.0496189,-249.0524055
0.896358543,-79.02236575,333.1996814,-245.0298103
0.897158864,-84.65560022,333.0163938,-240.9547049
0.897959184,-95.52389381,336.6598939,-235.7182414
0.898759504,-103.5977888,338.0172801,-230.9497595
0.899559824,-111.8843068,339.3778262,-226.0390737
0.900360144,-120.3834478,340.7415323,-220.9861838
0.901160464,-129.0952119,342.1083983,-215.7910899
0.901960784,-138.0195989,343.4784243,-210.453792
0.902761104,-143.5865091,342.4806573,-205.3037577
0.903561425,-151.0428566,342.599646,-199.8567742
0.904361745,-158.4232691,342.5301592,-194.2942163
0.905162065,-165.7277466,342.2721968,-188.6160841
0.905962385,-172.9562889,341.825759,-182.8223775
0.906762705,-180.1088962,341.1908457,-176.9130966
0.907563025,-185.1841423,340.2211034,-172.0459083
0.908363345,-191.1240564,339.1316669,-166.5190811
0.909163665,-196.826393,337.8419348,-160.9701768
0.909963986,-202.2911522,336.3519072,-155.3991956
0.910764306,-207.518334,334.6615841,-149.8061373
0.911564626,-212.5079383,332.7709654,-144.1910021
0.912364946,-220.6739103,332.393106,-136.7226311
0.913165266,-226.9968982,331.0093875,-130.093285
0.913965586,-233.3578171,329.5636186,-123.2940857
0.914765906,-239.7566672,328.0557993,-116.3250331
0.915566226,-246.1934483,326.4859295,-109.1861274
0.916366547,-252.6681605,324.8540093,-101.8773685
0.917166867,-255.8649951,321.7069448,-94.99466607
0.917967187,-261.2386836,319.6336062,-87.96892333
0.918767507,-266.6123721,317.5602677,-80.9431806
0.919567827,-271.9860606,315.4869291,-73.91743787
0.920368147,-277.3597492,313.4135905,-66.89169514
0.921168467,-282.7334377,311.3402519,-59.86595241
0.921968788,-284.270106,307.3643918,-52.59315071
0.922769108,-288.3932702,304.6710019,-45.48688892
0.923569428,-292.5164344,301.977612,-38.38062713
0.924369748,-296.6395986,299.2842221,-31.27436534
0.925170068,-300.7627628,296.5908322,-24.16810355
0.925970388,-304.885927,293.8974423,-17.06184176
0.926770708,-306.888901,289.5599109,-8.385280976
0.927571028,-310.3214303,286.3309552,-0.767506946
0.928371349,-313.7539597,283.1019995,6.850267085
0.929171669,-317.186489,279.8730438,14.46804111
0.929971989,-320.6190184,276.644088,22.08581515
0.930772309,-324.0515477,273.4151323,29.70358918
0.931572629,-324.2937974,268.3690992,37.56535681
0.932372949,-326.6876554,264.5485508,45.26256876
0.933173269,-329.0815133,260.7280023,52.9597807
0.933973589,-331.4753713,256.9074538,60.65699265
0.93477391,-333.8692292,253.0869054,68.3542046
0.93557423,-336.2630872,249.2663569,76.05141655
0.93637455,-335.3605341,243.7114502,83.15085597
0.93717487,-336.6817208,239.3265316,90.65354928
0.93797519,-338.0029076,234.9416129,98.15624259
0.93877551,-339.3240943,230.5566943,105.6589359
0.93957583,-340.645281,226.1717756,113.1616292
0.94037615,-341.9664678,221.786857,120.6643225
0.941176471,-341.4010088,216.0890246,127.7945896
0.941976791,-341.7259382,211.010812,135.1006205
0.942777111,-341.8993197,205.8271375,142.3767356
0.943577431,-341.9211534,200.5380011,149.622935
0.944377751,-341.7914392,195.1434028,156.8392187
0.945178071,-341.5101771,189.6433426,164.0255866
